m,year,GOV,Cash/TA
2467 志聖,2010,13.39,0.044499705
2467 志聖,2011,12.15,0.014553341
2468 華經,1999,15.79,0.075679458
2468 華經,2000,12.62,0.054633543
2468 華經,2001,10.26,0.111349261
2468 華經,2002,9.36,0.158669879
2468 華經,2003,5.97,0.07743921
2468 華經,2004,6.89,0.177174812
2468 華經,2005,8.43,0.170674481
2468 華經,2006,6.64,0.013451156
2468 華經,2007,4.26,0.347898391
2468 華經,2008,4.99,0.270956708
2468 華經,2009,7.32,0.274922911
2468 華經,2010,5.5,0.340295686
2468 華經,2011,5.01,0.251442843
2471 資通,1999,8.2,0.049487615
2471 資通,2000,6.3,0.08650349
2471 資通,2001,9.64,0.042770995
2471 資通,2002,9.14,0.038162704
2471 資通,2003,10.98,0.052054215
2471 資通,2004,9.45,0.039140482
2471 資通,2005,5.7,0.31755263
2471 資通,2006,7.91,0.432423907
2471 資通,2007,4.84,0.230774094
2471 資通,2008,7.1,0.360748345
2471 資通,2009,8.29,0.378966769
2471 資通,2010,8.21,0.460379024
2471 資通,2011,4.78,0.543665567
2472 立隆電,2000,17.69,0.022847698
2472 立隆電,2001,16.36,0.026834962
2472 立隆電,2002,12.54,0.023836394
2472 立隆電,2003,13.39,0.068492896
2472 立隆電,2004,20.91,0.123631848
2472 立隆電,2005,22.02,0.062554636
2472 立隆電,2006,20.85,0.035269282
2472 立隆電,2007,19.43,0.029241282
2472 立隆電,2008,19.28,0.033515339
2472 立隆電,2009,19.01,0.042488646
2472 立隆電,2010,25.38,0.123575122
2472 立隆電,2011,22.45,0.047499709
2474 可成,1999,1.95,0.125630348
2474 可成,2000,2.14,0.272699147
2474 可成,2001,19.81,0.163239981
2474 可成,2002,14.01,0.057419952
2474 可成,2003,19.35,0.128058929
2474 可成,2004,9.26,0.037223314
2474 可成,2005,7.48,0.198253361
2474 可成,2006,18.65,0.136502524
2474 可成,2007,15.3,0.039562623
2474 可成,2008,17.45,0.02655779
2474 可成,2009,17.06,0.058059564
2474 可成,2010,18.7,0.024150106
2474 可成,2011,20.57,0.068784182
2475 華映,2000,4.51,0.058967061
2475 華映,2001,3.43,0.061545562
2475 華映,2002,2.4,0.117114297
2475 華映,2003,5.43,0.144954081
2475 華映,2004,1.54,0.137262414
2475 華映,2005,2.71,0.063365043
2475 華映,2006,3.85,0.072965353
2475 華映,2007,3.21,0.061754119
2475 華映,2008,4.68,0.04991358
2475 華映,2009,2,0.058463569
2475 華映,2010,27.95,0.059314457
2475 華映,2011,28.08,0.046131603
2476 鉅祥,1998,7.73,0.016410433
2476 鉅祥,1999,18.75,0.048629045
2476 鉅祥,2000,14.21,0.105254103
2476 鉅祥,2001,18.7,0.151413506
2476 鉅祥,2002,4.77,0.019324068
2476 鉅祥,2003,7.86,0.035544615
2476 鉅祥,2004,4.5,0.095943021
2476 鉅祥,2005,13.5,0.034163432
2476 鉅祥,2006,11.22,0.036518771
2476 鉅祥,2007,17.58,0.038241018
2476 鉅祥,2008,19.07,0.110688917
2476 鉅祥,2009,13.51,0.057356252
2476 鉅祥,2010,15.93,0.021295764
2476 鉅祥,2011,21.85,0.025291884
2477 美隆電,2000,0.05,0.149304586
2477 美隆電,2001,0.06,0.142278693
2477 美隆電,2002,0,0.03454283
2477 美隆電,2003,10.06,0.023068926
2477 美隆電,2004,13.37,0.022756095
2477 美隆電,2005,19.93,0.042343123
2477 美隆電,2006,24.83,0.035894608
2477 美隆電,2007,27.02,0.087604123
2477 美隆電,2008,22.44,0.031691721
2477 美隆電,2009,17.7,0.032040925
2477 美隆電,2010,18.33,0.077936222
2477 美隆電,2011,15.07,0.032234212
2478 大毅,1999,18.02,0.070144625
2478 大毅,2000,15.71,0.128031938
2478 大毅,2001,11.83,0.049338545
2478 大毅,2002,9.74,0.069577268
2478 大毅,2003,9.98,0.024148252
2478 大毅,2004,10.35,0.083355761
2478 大毅,2005,7.91,0.034971109
2478 大毅,2006,25.86,0.055909546
2478 大毅,2007,21.34,0.048278308
2478 大毅,2008,34.43,0.078060281
2478 大毅,2009,29.28,0.083781379
2478 大毅,2010,26.11,0.10890385
2478 大毅,2011,24.74,0.05544715
2480 敦陽科,2000,5.32,0.124495838
2480 敦陽科,2001,1.02,0.053842719
2480 敦陽科,2002,7.83,0.07969864
2480 敦陽科,2003,7.92,0.137456508
2480 敦陽科,2004,6.13,0.057095711
2480 敦陽科,2005,5.66,0.099997161
2480 敦陽科,2006,4.79,0.178300072
2480 敦陽科,2007,8.38,0.243342596
2480 敦陽科,2008,10.42,0.114684033
2480 敦陽科,2009,8.59,0.164764638
2480 敦陽科,2010,5.46,0.13198571
2480 敦陽科,2011,2.6,0.143655539
2481 強茂,1999,20.8,0.092386273
2481 強茂,2000,15.4,0.101766983
2481 強茂,2001,17.25,0.047634626
2481 強茂,2002,15.57,0.038538181
2481 強茂,2003,8.97,0.029953787
2481 強茂,2004,8.25,0.035420705
2481 強茂,2005,4.65,0.02184543
2481 強茂,2006,4.39,0.036200607
2481 強茂,2007,11.4,0.014369835
2481 強茂,2008,7.9,0.038493048
2481 強茂,2009,11.53,0.02347581
2481 強茂,2010,9.67,0.014482581
2481 強茂,2011,13.59,0.054984921
2482 連宇,1999,24.42,0.106316065
2482 連宇,2000,13.42,0.039340791
2482 連宇,2001,15.45,0.050988937
2482 連宇,2002,13.13,0.059448638
2482 連宇,2003,14.73,0.087579293
2482 連宇,2004,7.88,0.041932731
2482 連宇,2005,14.86,0.049988745
2482 連宇,2006,13.34,0.061102119
2482 連宇,2007,16.21,0.077060811
2482 連宇,2008,19.23,0.073145105
2482 連宇,2009,20.14,0.08656468
2482 連宇,2010,8.4,0.128840412
2482 連宇,2011,9.15,0.151902989
2483 百容,1999,20.63,0.01445353
2483 百容,2000,12.2,0.024009257
2483 百容,2001,25.38,0.029533769
2483 百容,2002,23.84,0.007895236
2483 百容,2003,24.66,0.016045767
2483 百容,2004,17.02,0.006953878
2483 百容,2005,17.69,0.002134068
2483 百容,2006,24.76,0.05929341
2483 百容,2007,17.04,0.059187116
2483 百容,2008,17.03,0.071832608
2483 百容,2009,19.01,0.134257627
2483 百容,2010,23.95,0.134492353
2483 百容,2011,24.03,0.119458253
2484 希華,1999,12.88,0.091628627
2484 希華,2000,1.47,0.356096911
2484 希華,2001,2.1,0.028442288
2484 希華,2002,1.97,0.037603222
2484 希華,2003,2.66,0.056851629
2484 希華,2004,9.62,0.026534809
2484 希華,2005,10.14,0.036512871
2484 希華,2006,6.86,0.033391689
2484 希華,2007,4.16,0.040189118
2484 希華,2008,6.95,0.098924602
2484 希華,2009,4.21,0.049109273
2484 希華,2010,4.94,0.08539796
2484 希華,2011,4.08,0.103491956
2485 兆赫,1999,10.84,0.06174712
2485 兆赫,2000,9.35,0.034558941
2485 兆赫,2001,6.62,0.153291544
2485 兆赫,2002,5.66,0.121878421
2485 兆赫,2003,9.94,0.234723767
2485 兆赫,2004,14.59,0.22110005
2485 兆赫,2005,13.11,0.232425426
2485 兆赫,2006,9.21,0.255287556
2485 兆赫,2007,13.65,0.314021251
2485 兆赫,2008,11.17,0.373611192
2485 兆赫,2009,10.95,0.172426017
2485 兆赫,2010,7.63,0.40494215
2485 兆赫,2011,17.11,0.401858187
2486 一詮,2000,16.61,0.004871276
2486 一詮,2001,18.23,0.012617193
2486 一詮,2002,8.81,0.103438007
2486 一詮,2003,8.86,0.045796024
2486 一詮,2004,7.52,0.036787348
2486 一詮,2005,6.05,0.075500666
2486 一詮,2006,7.77,0.130659926
2486 一詮,2007,12.77,0.043960706
2486 一詮,2008,8.35,0.137307293
2486 一詮,2009,11.57,0.039102326
2486 一詮,2010,16,0.156114252
2486 一詮,2011,9.4,0.106033015
2488 漢平,2000,29.61,0.023394347
2488 漢平,2001,13.19,0.039808869
2488 漢平,2002,2.84,0.037490864
2488 漢平,2003,2.78,0.101494834
2488 漢平,2004,17.56,0.200859941
2488 漢平,2005,21.35,0.230956895
2488 漢平,2006,21.39,0.135123753
2488 漢平,2007,15.99,0.225987258
2488 漢平,2008,22.89,0.308736299
2488 漢平,2009,23.62,0.239494769
2488 漢平,2010,27.05,0.197273759
2488 漢平,2011,27.59,0.314291227
2489 瑞軒,1999,4.3,0.194356335
2489 瑞軒,2000,15.87,0.135787215
2489 瑞軒,2001,16.92,0.078170296
2489 瑞軒,2002,10.22,0.119221407
2489 瑞軒,2003,16.89,0.086223433
2489 瑞軒,2004,13.58,0.077027884
2489 瑞軒,2005,9.82,0.184705608
2489 瑞軒,2006,9.05,0.123594407
2489 瑞軒,2007,12.39,0.07692561
2489 瑞軒,2008,4.6,0.137032005
2489 瑞軒,2009,4.88,0.287437964
2489 瑞軒,2010,6.02,0.178293939
2489 瑞軒,2011,4.11,0.331975796
2491 吉祥全,2000,6.39,0.123315196
2491 吉祥全,2001,6.96,0.013922048
2491 吉祥全,2002,3.51,0.04969172
2491 吉祥全,2003,7.82,0.003706017
2491 吉祥全,2004,12.17,0.003254065
2491 吉祥全,2005,15.06,0.004513764
2491 吉祥全,2006,36.44,0.012646381
2491 吉祥全,2007,52.66,0.002823055
2491 吉祥全,2009,7.04,0.007027433
2491 吉祥全,2010,9.35,0.013994893
2491 吉祥全,2011,22.11,0.013215027
2492 華新科,1997,0,0.027120253
2492 華新科,1998,4.13,0.008457751
2492 華新科,1999,26.86,0.010955739
2492 華新科,2000,12.31,0.049191882
2492 華新科,2001,6.73,0.035412137
2492 華新科,2002,6.73,0.11375072
2492 華新科,2003,8.95,0.115596772
2492 華新科,2004,0.92,0.02885174
2492 華新科,2005,8.22,0.015288633
2492 華新科,2006,14.23,0.002643686
2492 華新科,2007,12.54,0.003894807
2492 華新科,2008,16.36,0.029397736
2492 華新科,2009,15.78,0.00182676
2492 華新科,2010,13.52,0.01568952
2492 華新科,2011,12.07,0.015965024
2493 揚博,2002,0,0.084496387
2493 揚博,2003,22.78,0.072939531
2493 揚博,2004,20.19,0.08355115
2493 揚博,2005,18.15,0.092446139
2493 揚博,2006,16.89,0.086683217
2493 揚博,2007,9.93,0.047174808
2493 揚博,2008,10.31,0.047486763
2493 揚博,2009,13.42,0.045306391
2493 揚博,2010,9.43,0.077688035
2493 揚博,2011,18.77,0.156922562
2495 普安,2002,15.36,0.028081892
2495 普安,2003,23.07,0.072806397
2495 普安,2004,15.43,0.200663024
2495 普安,2005,16.05,0.076816267
2495 普安,2006,17.94,0.309257956
2495 普安,2007,17.27,0.32209437
2495 普安,2008,18.71,0.322520178
2495 普安,2009,19.33,0.279349424
2495 普安,2010,27.85,0.294012241
2495 普安,2011,29.62,0.315120574
2496 卓越,2002,18.61,0.132301803
2496 卓越,2003,12.86,0.155814317
2496 卓越,2004,12.74,0.085576286
2496 卓越,2005,18.82,0.037488278
2496 卓越,2006,18.09,0.017789267
2496 卓越,2007,42.99,0.014080472
2496 卓越,2008,34.12,0.027084018
2496 卓越,2009,46.39,0.121170135
2496 卓越,2010,45.41,0.279004773
2496 卓越,2011,32.69,0.143661476
2497 怡利電,2002,5.08,0.011887534
2497 怡利電,2003,20.56,0.011556197
2497 怡利電,2004,16.35,0.018484915
2497 怡利電,2005,24.54,0.035899205
2497 怡利電,2006,21.94,0.045704361
2497 怡利電,2007,21.43,0.027003408
2497 怡利電,2008,19.03,0.08949205
2497 怡利電,2009,26.26,0.011498907
2497 怡利電,2010,25.6,0.020371832
2497 怡利電,2011,26.46,0.049882649
2498 宏達電,2002,36.01,0.01459481
2498 宏達電,2003,34.83,0.30090944
2498 宏達電,2004,23.97,0.272755435
2498 宏達電,2005,18.51,0.405709718
2498 宏達電,2006,13.83,0.521218531
2498 宏達電,2007,12.8,0.608508024
2498 宏達電,2008,15.87,0.536568819
2498 宏達電,2009,19.09,0.515594906
2498 宏達電,2010,18.28,0.360129926
2498 宏達電,2011,18.46,0.317891365
2499 東貝,2002,13.26,0.040164958
2499 東貝,2003,15.56,0.064210592
2499 東貝,2004,14.3,0.089198192
2499 東貝,2005,13.13,0.065465857
2499 東貝,2006,13.51,0.021920613
2499 東貝,2007,9.99,0.014268767
2499 東貝,2008,10.37,0.070694789
2499 東貝,2009,10.65,0.186473229
2499 東貝,2010,13.74,0.081472009
2499 東貝,2011,10.48,0.023005658
3002 歐格,2000,25.16,0.268315959
3002 歐格,2001,25.03,0.202060218
3002 歐格,2002,0,0.041287763
3002 歐格,2003,30.51,0.097815991
3002 歐格,2004,30.12,0.072335585
3002 歐格,2005,16.65,0.123267027
3002 歐格,2006,14.05,0.137770981
3002 歐格,2007,11.82,0.031283313
3002 歐格,2008,11.75,0.122596328
3002 歐格,2009,35.44,0.104837987
3002 歐格,2010,35.58,0.088631747
3002 歐格,2011,36.23,0.084388178
3003 健和興,2002,28.14,0.056937621
3003 健和興,2003,4.6,0.044746171
3003 健和興,2004,27.52,0.052259488
3003 健和興,2005,27.76,0.103227071
3003 健和興,2006,26.5,0.129563284
3003 健和興,2007,29.33,0.150544612
3003 健和興,2008,32.37,0.13799839
3003 健和興,2009,31.7,0.095589061
3003 健和興,2010,29.31,0.167060375
3003 健和興,2011,21.79,0.128051574
3005 神基,2002,5.35,0.028774491
3005 神基,2003,0.39,0.056238015
3005 神基,2004,5.41,0.178331648
3005 神基,2005,4.39,0.150092206
3005 神基,2006,0.28,0.344470321
3005 神基,2007,7.15,0.268402984
3005 神基,2008,17.07,0.20497767
3005 神基,2009,11.87,0.210155293
3005 神基,2010,11.61,0.169555355
3005 神基,2011,9.93,0.137295204
3006 晶豪科,2002,9.76,0.333421788
3006 晶豪科,2003,15.28,0.447443378
3006 晶豪科,2004,11.9,0.404622202
3006 晶豪科,2005,11.96,0.552215317
3006 晶豪科,2006,14.12,0.366958316
3006 晶豪科,2007,12.49,0.401778277
3006 晶豪科,2008,9.49,0.287653524
3006 晶豪科,2009,10.77,0.237112699
3006 晶豪科,2010,12.82,0.079142637
3006 晶豪科,2011,9.07,0.112064508
3008 大立光,2002,16.07,0.130449132
3008 大立光,2003,13.91,0.117034463
3008 大立光,2004,11.01,0.082741044
3008 大立光,2005,0,0.033921813
3008 大立光,2006,0,0.042825788
3008 大立光,2007,6.6,0.117081948
3008 大立光,2008,6.68,0.072250153
3008 大立光,2009,7.17,0.04604995
3008 大立光,2010,12.01,0.060618557
3008 大立光,2011,9.95,0.086854631
3010 華立,2000,33.49,0.089298136
3010 華立,2001,20.37,0.085367467
3010 華立,2002,18.52,0.061027561
3010 華立,2003,4.54,0.036709111
3010 華立,2004,19.89,0.051296975
3010 華立,2005,20.76,0.101835618
3010 華立,2006,18.1,0.108088363
3010 華立,2007,18.31,0.043955914
3010 華立,2008,17.69,0.08394169
3010 華立,2009,16.12,0.081518307
3010 華立,2010,18.12,0.04841296
3010 華立,2011,17.84,0.047905611
3011 今皓,2000,15.73,0.157355012
3011 今皓,2001,10.75,0.045625125
3011 今皓,2002,14.94,0.212382309
3011 今皓,2003,10.95,0.114413133
3011 今皓,2004,6.05,0.106888059
3011 今皓,2005,7.8,0.162335769
3011 今皓,2006,7.3,0.123685177
3011 今皓,2007,7.79,0.04734134
3011 今皓,2008,6.74,0.067575046
3011 今皓,2009,8.28,0.047248508
3011 今皓,2010,9,0.033827465
3011 今皓,2011,9.94,0.048164612
3013 晟銘電,2002,28.47,0.019866015
3013 晟銘電,2003,34.36,0.038962989
3013 晟銘電,2004,37.14,0.11760701
3013 晟銘電,2005,40.32,0.142058836
3013 晟銘電,2006,43.95,0.120477674
3013 晟銘電,2007,37.46,0.191703495
3013 晟銘電,2008,39.99,0.154811833
3013 晟銘電,2009,44.34,0.121346696
3013 晟銘電,2010,34.99,0.077026867
3013 晟銘電,2011,32.09,0.07657566
3014 聯陽,2002,21.26,0.43364647
3014 聯陽,2003,13.41,0.156930548
3014 聯陽,2004,12.41,0.23151562
3014 聯陽,2005,11.22,0.210958966
3014 聯陽,2006,12.58,0.268622162
3014 聯陽,2007,9.27,0.471219969
3014 聯陽,2008,7.29,0.330623999
3014 聯陽,2009,14.27,0.366606816
3014 聯陽,2010,9.15,0.356517418
3014 聯陽,2011,11.58,0.498380318
3015 全漢,2002,18.33,0.107057326
3015 全漢,2003,15.51,0.067574035
3015 全漢,2004,12.43,0.087661784
3015 全漢,2005,14.83,0.156164885
3015 全漢,2006,10.14,0.105658545
3015 全漢,2007,6.06,0.160818996
3015 全漢,2008,5.7,0.157352752
3015 全漢,2009,6.09,0.171248001
3015 全漢,2010,6.07,0.156964543
3015 全漢,2011,6.09,0.177605501
3016 嘉晶,2002,23.03,0.02595722
3016 嘉晶,2003,24.73,0.022658116
3016 嘉晶,2004,26.41,0.060100713
3016 嘉晶,2005,24.04,0.106806228
3016 嘉晶,2006,13.98,0.144292631
3016 嘉晶,2007,20.18,0.154858434
3016 嘉晶,2008,17.13,0.0983241
3016 嘉晶,2009,27.07,0.083171509
3016 嘉晶,2010,11.58,0.089455952
3016 嘉晶,2011,11.56,0.110040297
3017 奇鋐,2002,11.51,0.140600137
3017 奇鋐,2003,13.57,0.047451022
3017 奇鋐,2004,1.23,0.107981596
3017 奇鋐,2005,11.59,0.123955765
3017 奇鋐,2006,3.74,0.126980547
3017 奇鋐,2007,14.24,0.09680173
3017 奇鋐,2008,16.93,0.119251007
3017 奇鋐,2009,19.6,0.084336468
3017 奇鋐,2010,24.38,0.127982441
3017 奇鋐,2011,13.44,0.131731893
3018 同開,2000,32.77,0.304350726
3018 同開,2001,14.7,0.342233999
3018 同開,2002,46.66,0.463294939
3018 同開,2003,45.88,0.311762918
3018 同開,2004,44.7,0.115359892
3018 同開,2005,42.87,0.08454013
3018 同開,2006,5.25,0.096246008
3018 同開,2007,3.88,0.129612044
3018 同開,2008,16.24,0.243913288
3018 同開,2009,15.89,0.289566799
3018 同開,2010,15.99,0.358421378
3018 同開,2011,13.72,0.245189617
3019 亞光,2000,0,0.0236487
3019 亞光,2001,0,0.024444846
3019 亞光,2002,19.78,0.106955042
3019 亞光,2003,15.02,0.26391182
3019 亞光,2004,12.75,0.258747647
3019 亞光,2005,13.88,0.256744608
3019 亞光,2006,15.92,0.207018285
3019 亞光,2007,17.63,0.167771657
3019 亞光,2008,21.03,0.074720631
3019 亞光,2009,14.63,0.125711236
3019 亞光,2010,19.42,0.129151314
3019 亞光,2011,15.46,0.197385705
3021 衛展,2000,22.05,0.005951362
3021 衛展,2001,12.98,0.02979393
3021 衛展,2002,17.1,0.026007272
3021 衛展,2003,15.86,0.011384571
3021 衛展,2005,7.4,0.085162675
3021 衛展,2006,21.72,0.003753849
3021 衛展,2007,15.31,0.05226641
3021 衛展,2008,26.57,0.239235557
3021 衛展,2009,20.47,0.130119226
3021 衛展,2010,32.54,0.039040573
3021 衛展,2011,32.88,0.07007307
3022 威達電,2001,0,0.162885052
3022 威達電,2002,27.22,0.051977567
3022 威達電,2003,14.71,0.130619628
3022 威達電,2004,14.35,0.076656615
3022 威達電,2005,25.83,0.113016831
3022 威達電,2006,18.58,0.146978832
3022 威達電,2007,23.45,0.08462692
3022 威達電,2008,19.48,0.167529168
3022 威達電,2009,16.7,0.248795805
3022 威達電,2010,15.75,0.188503428
3022 威達電,2011,16.47,0.172327484
3023 信邦,2001,17.81,0.178581101
3023 信邦,2002,11.18,0.148597762
3023 信邦,2003,13.38,0.114221779
3023 信邦,2004,10.39,0.07695571
3023 信邦,2005,8.64,0.138732796
3023 信邦,2006,9.6,0.051764193
3023 信邦,2007,6.36,0.050066536
3023 信邦,2008,5.59,0.090388902
3023 信邦,2009,7.79,0.068032012
3023 信邦,2010,7.72,0.089984531
3023 信邦,2011,7.26,0.066121689
3024 憶聲,1998,4.59,0.237479501
3024 憶聲,1999,4.2,0.020282586
3024 憶聲,2000,3.63,0.03531809
3024 憶聲,2001,3.36,0.041069827
3024 憶聲,2002,11.85,0.00953571
3024 憶聲,2003,7.96,0.221966566
3024 憶聲,2004,9.87,0.253277325
3024 憶聲,2005,11.99,0.16741991
3024 憶聲,2006,15.62,0.048418453
3024 憶聲,2007,13.59,0.116447517
3024 憶聲,2008,13.29,0.068970472
3024 憶聲,2009,11.79,0.076792484
3024 憶聲,2010,12.64,0.045009966
3024 憶聲,2011,13.69,0.046354942
3025 星通,2001,8.68,0.090291126
3025 星通,2002,9.26,0.059017902
3025 星通,2003,1.88,0.05970779
3025 星通,2004,1.86,0.130977816
3025 星通,2005,1.74,0.171232047
3025 星通,2006,0,0.175019169
3025 星通,2007,4.26,0.195095749
3025 星通,2008,4.26,0.234940932
3025 星通,2009,13.87,0.298273008
3025 星通,2010,18.72,0.334299152
3025 星通,2011,22.34,0.332800614
3026 禾伸堂,2000,10.43,0.05164032
3026 禾伸堂,2001,9.41,0.04667718
3026 禾伸堂,2002,14.5,0.042377446
3026 禾伸堂,2003,16.37,0.031845177
3026 禾伸堂,2004,13.36,0.054667044
3026 禾伸堂,2005,12.89,0.049830825
3026 禾伸堂,2006,12.92,0.082577444
3026 禾伸堂,2007,12.91,0.103718271
3026 禾伸堂,2008,13.58,0.10328413
3026 禾伸堂,2009,13.32,0.136910507
3026 禾伸堂,2010,14.93,0.123950306
3026 禾伸堂,2011,15.34,0.132354077
3027 盛達,2000,6.88,0.126121327
3027 盛達,2001,4.71,0.115070144
3027 盛達,2002,9.13,0.102436923
3027 盛達,2003,9.37,0.07065446
3027 盛達,2004,10.37,0.043429127
3027 盛達,2005,11.43,0.066877671
3027 盛達,2006,14.25,0.068540436
3027 盛達,2007,23.16,0.040350666
3027 盛達,2008,22.67,0.079024542
3027 盛達,2009,23.26,0.165534091
3027 盛達,2010,19.21,0.124457637
3027 盛達,2011,24.75,0.170694938
3028 增你強,2000,25.76,0.066021797
3028 增你強,2001,10.78,0.062158805
3028 增你強,2002,10.11,0.064147397
3028 增你強,2003,19.01,0.032237773
3028 增你強,2004,13.24,0.091437753
3028 增你強,2005,9.14,0.062941104
3028 增你強,2006,2.95,0.061782267
3028 增你強,2007,1.9,0.086555493
3028 增你強,2008,2.51,0.137540632
3028 增你強,2009,5.87,0.077836272
3028 增你強,2010,8.86,0.058507169
3028 增你強,2011,5.55,0.107776855
3029 零壹,2000,8.11,0.009429469
3029 零壹,2001,6.59,0.007802731
3029 零壹,2002,11.11,0.009825845
3029 零壹,2003,5.57,0.032331285
3029 零壹,2004,13.19,0.026624544
3029 零壹,2005,17.29,0.087105868
3029 零壹,2006,22.38,0.149325141
3029 零壹,2007,18.18,0.156273558
3029 零壹,2008,15.67,0.315296457
3029 零壹,2009,19.56,0.306435701
3029 零壹,2010,17.53,0.260584971
3029 零壹,2011,15.77,0.202108957
3030 德律,2001,2.79,0.042927775
3030 德律,2002,43.93,0.036670337
3030 德律,2003,28.59,0.015190579
3030 德律,2004,27.84,0.023351424
3030 德律,2005,24.87,0.051598373
3030 德律,2006,26.95,0.043127402
3030 德律,2007,25.75,0.045908946
3030 德律,2008,20.48,0.013301095
3030 德律,2009,22.29,0.010044184
3030 德律,2010,26.74,0.093301103
3030 德律,2011,21.12,0.152033649
3031 佰鴻,2001,21.01,0.123815919
3031 佰鴻,2002,10.63,0.048633444
3031 佰鴻,2003,14.95,0.045941236
3031 佰鴻,2004,14.37,0.045246293
3031 佰鴻,2005,14.42,0.053323927
3031 佰鴻,2006,10.71,0.027724095
3031 佰鴻,2007,7.06,0.045581715
3031 佰鴻,2008,10.73,0.069103824
3031 佰鴻,2009,13.77,0.075689307
3031 佰鴻,2010,8.07,0.115875657
3031 佰鴻,2011,8.45,0.154162774
3032 偉訓,2001,10.64,0.037653303
3032 偉訓,2002,8.19,0.110831642
3032 偉訓,2003,10.37,0.143037849
3032 偉訓,2004,10.77,0.122735766
3032 偉訓,2005,18.86,0.124643433
3032 偉訓,2006,16.59,0.103401297
3032 偉訓,2007,13.96,0.0387993
3032 偉訓,2008,15.34,0.118389188
3032 偉訓,2009,15.25,0.081666539
3032 偉訓,2010,14.54,0.065985086
3032 偉訓,2011,14.48,0.031803048
